matching_id	role	cancer_id	cancer_normalized	gene_hugo_id	gene_entrez_id	gene_normalized	citation_count
cbf1b7ba37ad2ceb7d663e9879a042e9	Oncogene	DOID:1324	lung cancer	HGNC:12796	7490	WT1	5
da5642c27d8d30ae769e5d3c5bf4f947	Oncogene	DOID:1324	lung cancer	HGNC:11577	6901	TAZ	5
5eac02cfdd84b53bf865b6c42cbc05ee	Oncogene	DOID:12603	acute leukemia	HGNC:7989	4893	NRAS	5
c3fac4a0af65ec98ddb91fc291589d25	Oncogene	DOID:1240	leukemia	HGNC:990	596	BCL2	5
4ef5ebb2f371be3c7bc67b30bb81ad5c	Oncogene	DOID:1240	leukemia	HGNC:8632	5087	PBX1	5
cb73353c3778076a8ec8888066682418	Oncogene	DOID:1240	leukemia	HGNC:7881	4851	NOTCH1	5
fd56672e5e856fc9057570783cc32be3	Oncogene	DOID:1240	leukemia	HGNC:7010	4221	MEN1	5
c72051dd5218636ff460dfffa7425a53	Oncogene	DOID:1240	leukemia	HGNC:6407	3845	KRAS	5
238056524c94fd0db2536bb2c1477c6e	Oncogene	DOID:1240	leukemia	HGNC:3488	2113	ETS1	5
3b32fc0283de85928c575aa6c01b3caf	Oncogene	DOID:1240	leukemia	HGNC:24678	79068	FTO	5
3d8f9c0e04fc2ff62fc02356560f0e89	Oncogene	DOID:11054	urinary bladder cancer	HGNC:7029	4233	MET	5
0fa08af553d87f8a16e1b73acf5a2c70	Oncogene	DOID:11054	urinary bladder cancer	HGNC:5173	3265	HRAS	5
2ffaeb1b7283013dfe38843daa42606b	Oncogene	DOID:11054	urinary bladder cancer	HGNC:3796	2353	FOS	5
87b079afeb2ccfd4d577fc573e21fc94	Oncogene	DOID:10534	stomach cancer	HGNC:10447	6237	RRAS	5
7baaf166a3fc2e49872d08dcd49be628	Oncogene	DOID:1040	chronic lymphocytic leukemia	HGNC:998	602	BCL3	5
c9ae71d2731fd4d6b86784a6a77e4527	Oncogene	DOID:1040	chronic lymphocytic leukemia	HGNC:7881	4851	NOTCH1	5
d00ea2e6ddc5c132e732e9de64090fe2	Oncogene	DOID:1037	lymphoblastic leukemia	HGNC:6642	4005	LMO2	5
60a4a64ef42dc85cab3e44d3cf921dff	Oncogene	DOID:10283	prostate cancer	HGNC:7559	4613	MYCN	5
2ba7f4dd816c8d5fad56b3885b44ddda	Oncogene	DOID:10283	prostate cancer	HGNC:6973	4193	MDM2	5
48dc965405238a964409294d8a46994d	Oncogene	DOID:10283	prostate cancer	HGNC:11200	6659	SOX4	5
42822663e44e49cb3ca0af9892b60ed6	Oncogene	DOID:10283	prostate cancer	HGNC:10901	6502	SKP2	5
b9bc8431825c4f4fc0be9a7ec4995cc5	Oncogene	DOID:10146	thymus lymphoma	HGNC:7553	4609	MYC	5
2a9a51d7efeee2593b6d9c8f5368a829	Oncogene	DOID:0060058	lymphoma	HGNC:6407	3845	KRAS	5
9c0a4812fb4e368c7465f1b201a2f2b4	Oncogene	DOID:0050866	oral squamous cell carcinoma	HGNC:6407	3845	KRAS	5
a60691ec0e3091cce3b85d6a0054cec2	Oncogene	DOID:0050749	peripheral T-cell lymphoma	HGNC:7553	4609	MYC	5
99c54f22508abff3b1eebd4b734e9fbe	Oncogene	DOID:0050458	juvenile myelomonocytic leukemia	HGNC:6407	3845	KRAS	5
0afc1e6f1a8f13ee3d6a26d14c6e9a1c	Driver	DOID:9256	colorectal cancer	HGNC:8975	5290	PIK3CA	5
ee09ca150441ce4e297a7bc9bfd5b428	Driver	DOID:9256	colorectal cancer	HGNC:6770	4089	SMAD4	5
fbf76cd22162fb7aa9074f1a0dce3521	Driver	DOID:9119	acute myeloid leukemia	HGNC:5382	3417	IDH1	5
da3d9262a11aa134cd179f63257b96c9	Driver	DOID:8923	skin melanoma	HGNC:7989	4893	NRAS	5
eb53ca8428b524dcf8b2ef9f13bdc217	Driver	DOID:684	hepatocellular carcinoma	HGNC:2514	1499	CTNNB1	5
717ed0d94c7b3ba18c67304e48215f80	Driver	DOID:5603	acute T cell leukemia	HGNC:9588	5728	PTEN	5
ee20d6e04260d84c8d1442f1946cdd13	Driver	DOID:3973	thyroid medullary carcinoma	HGNC:9967	5979	RET	5
b59fd0d27f64ffbfbcb437b5d3f734f6	Driver	DOID:3910	lung adenocarcinoma	HGNC:3430	2064	ERBB2	5
4ba5efa2c4cecd0083912b6b08e89792	Driver	DOID:3908	non-small cell lung carcinoma	HGNC:8975	5290	PIK3CA	5
929811658d74313ad0453b4359bbd401	Driver	DOID:3908	non-small cell lung carcinoma	HGNC:17635	29126	CD274	5
a26bc807f6d61ca41327bd670e8aaa45	Driver	DOID:3571	liver cancer	HGNC:7029	4233	MET	5
7980bcd568405f098ba1b0b4379de675	Driver	DOID:3571	liver cancer	HGNC:16262	10413	YAP1	5
5be957ba619151f54180a5997fd67b61	Driver	DOID:3565	meningioma	HGNC:7773	4771	NF2	5
39a7b1f34fa98e85c00bd464ce30162c	Driver	DOID:3350	mesenchymal cell neoplasm	HGNC:8803	5156	PDGFRA	5
c448a3c5f82bf401c2defa099fabb36b	Driver	DOID:3070	malignant glioma	HGNC:8799	5154	PDGFA	5
7bd144c4058cfbd88d060429622bd174	Driver	DOID:219	colon cancer	HGNC:2514	1499	CTNNB1	5
14d4707cd519f837dc46a83d4ec86e26	Driver	DOID:1909	melanoma	HGNC:6407	3845	KRAS	5
f76c71d8745ad2d2f49580a55df43999	Driver	DOID:1909	melanoma	HGNC:1706	925	CD8A	5
6239ab6adb30848422a539ec4c0aa1ff	Driver	DOID:1612	breast cancer	HGNC:4172	2625	GATA3	5
322c04e96a4f4d1d4d60db50ce8f7a8d	Driver	DOID:1612	breast cancer	HGNC:3467	2099	ESR1	5
ed311a4adf69239b0cce13cb2a2fc2d1	Driver	DOID:1612	breast cancer	HGNC:12774	7471	WNT1	5
79b020c8e780b2f6c0081c35d9f135b0	Driver	DOID:1240	leukemia	HGNC:9588	5728	PTEN	5
7b9e6c2361be87edf983fe67583b99e7	Driver	DOID:1040	chronic lymphocytic leukemia	HGNC:76	25	ABL1	5
56193086d5cf73bfb1a28d274f234650	Driver	DOID:10283	prostate cancer	HGNC:7559	4613	MYCN	5
6c557cc611aef3f3b4f1c2c5fa68aae6	Tumor_Suppressor	DOID:9261	nasopharynx carcinoma	HGNC:9882	11186	RASSF1	4
c8cd6c356bb139cf66355cfa46ee4d78	Tumor_Suppressor	DOID:9261	nasopharynx carcinoma	HGNC:7982	8013	NR4A3	4
3e62afc1e023e63476ab0de087280e27	Tumor_Suppressor	DOID:9261	nasopharynx carcinoma	HGNC:14310	29117	BRD7	4
7fc0e0c13b6b3102dc0be30cd5a315ac	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:4688	2984	GUCY2C	4
74ea07a3a2402cf803ba9d9884327ef4	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:21396	51099	ABHD5	4
ae87cdcc255ecc5d8bf5a05b2395333e	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:12784	7474	WNT5A	4
7fdcca357ad07d594d15724cc7225b9e	Tumor_Suppressor	DOID:8692	myeloid leukemia	HGNC:1788	1030	CDKN2B	4
f3d5141cba4b3f32272f4a5a3b76d96f	Tumor_Suppressor	DOID:8029	sporadic breast cancer	HGNC:11998	7157	TP53	4
169a6628f4dc80a766658b6801c1c060	Tumor_Suppressor	DOID:769	neuroblastoma	HGNC:7765	4763	NF1	4
9b5c358a4a6f8ba8cf5460d93f02a1d8	Tumor_Suppressor	DOID:769	neuroblastoma	HGNC:7559	4613	MYCN	4
fa28c26046c5ab171997777671d5dd66	Tumor_Suppressor	DOID:769	neuroblastoma	HGNC:3335	2014	EMP3	4
4e0b44229fb223a72d5357a29e6c1312	Tumor_Suppressor	DOID:769	neuroblastoma	HGNC:1787	1029	CDKN2A	4
4fa48aeb90b3f6daa8f771291fd62501	Tumor_Suppressor	DOID:769	neuroblastoma	HGNC:11219	6678	SPARC	4
f062b973d634b437cd60f38329694340	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:6935	4163	MCC	4
910d3c86938c8e66d7f2b2d833014950	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:6597	3977	LIFR	4
ba4535ee8982be37f03afc9ffd979fad	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:6344	9365	KL	4
fd8d9705dcde324e600c823979946893	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:5951	23705	CADM1	4
8c5c19e7f999f370fb0709b2cf8a3375	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:5467	3482	IGF2R	4
1b60d4102988b1484cb0595ae91fe89e	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:20443	9788	MTSS1	4
cc62b36dc71bdefe70de152f30f0003f	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:19164	90627	STARD13	4
6bcf1bba8f22a74ec5040b65df02d1f6	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:1784	1026	CDKN1A	4
b1d05217f4853597cbb631650bd5303a	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:16285	23087	TRIM35	4
d682a0d7c5c92500ab98791ca3d1c423	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:14460	57447	NDRG2	4
e6624edb943893c39311a2e492e067a3	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:12429	57045	TWSG1	4
4cbf2202da673a706ee6fe8057240ace	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:11633	6929	TCF3	4
b3e5f5cc45cd3f896b2a135d18883e8f	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:11189	6656	SOX1	4
721f412b72710afc610da561e628faa6	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:1002	255877	BCL6B	4
3a95449bc9885bd032487ff33bc2b8cb	Tumor_Suppressor	DOID:5520	head and neck squamous cell carcinoma	HGNC:4132	2587	GALR1	4
727ff6dca991e260c49db4e6bfd8bd70	Tumor_Suppressor	DOID:5409	lung small cell carcinoma	HGNC:9884	5925	RB1	4
d75003a1f63a6724c3894418aeca5055	Tumor_Suppressor	DOID:5409	lung small cell carcinoma	HGNC:9588	5728	PTEN	4
63444a49954ee66b6934801e77d95102	Tumor_Suppressor	DOID:5409	lung small cell carcinoma	HGNC:7881	4851	NOTCH1	4
343ccf2c1ad83f183570818023da991f	Tumor_Suppressor	DOID:5041	esophageal cancer	HGNC:1787	1029	CDKN2A	4
a970a586ba3ef161147c13d78159930b	Tumor_Suppressor	DOID:4914	esophagus adenocarcinoma	HGNC:11998	7157	TP53	4
753f91f6d6b17b32a0bb899bc047de76	Tumor_Suppressor	DOID:4468	clear cell adenocarcinoma	HGNC:11110	8289	ARID1A	4
b242da61656cbecd6fd5a3b0cc198538	Tumor_Suppressor	DOID:4450	renal cell carcinoma	HGNC:11998	7157	TP53	4
9d425bab0c713c139ad51ca8d0ae810e	Tumor_Suppressor	DOID:4362	cervical cancer	HGNC:11389	6794	STK11	4
5a31818f1ebfeda23b71408ba65f925c	Tumor_Suppressor	DOID:4051	alveolar rhabdomyosarcoma	HGNC:3819	2308	FOXO1	4
20a075933d7f489f069141a3811b1400	Tumor_Suppressor	DOID:4001	ovarian carcinoma	HGNC:2662	1601	DAB2	4
8d825dbdcb4a4da52d567bb41bb35cbd	Tumor_Suppressor	DOID:4001	ovarian carcinoma	HGNC:1100	672	BRCA1	4
a8bc0f27657eae88a3c05ffa1b2e7feb	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:4287	2709	GJB5	4
36127b529220635d8d9987945567873e	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3701	2272	FHIT	4
75cde08cad1e8ef8c8a2270f16451fdb	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:2976	1786	DNMT1	4
528b0307437a9f33e2e75230e2eaf52e	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:2654	3491	CYR61	4
d2e58488fcf8b07babae5ea0c6417996	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9882	11186	RASSF1	4
74f2ed83015068798be93595639ba626	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:11998	7157	TP53	4
78155ee7907ec6bb805fd6195658ea95	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:11362	6772	STAT1	4
3fdc133dbac7d5ba313fc8107b79cc94	Tumor_Suppressor	DOID:3565	meningioma	HGNC:3377	2035	EPB41	4
ded50b6212163649dd3172b4422b8271	Tumor_Suppressor	DOID:3498	pancreatic ductal adenocarcinoma	HGNC:7881	4851	NOTCH1	4
cecf4b0d84d453789820d64037243ffd	Tumor_Suppressor	DOID:3459	breast carcinoma	HGNC:11998	7157	TP53	4
df4458a4b715b4e8ccb0ae78ce799203	Tumor_Suppressor	DOID:3451	skin carcinoma	HGNC:11998	7157	TP53	4
a560ed08b056ee8cdef2bdb498ffd96b	Tumor_Suppressor	DOID:3247	rhabdomyosarcoma	HGNC:11386	6786	STIM1	4
4b381218b8c379b4c077436e21ccc628	Tumor_Suppressor	DOID:3070	malignant glioma	HGNC:6572	9211	LGI1	4
60d38109008afaa05a0df5b9f6ab298d	Tumor_Suppressor	DOID:3070	malignant glioma	HGNC:24642	84417	C2orf40	4
10705cb17a3f934520fc6bcbc267b21b	Tumor_Suppressor	DOID:3070	malignant glioma	HGNC:17360	26018	LRIG1	4
76407c84265d0ccb6973db5bb3580534	Tumor_Suppressor	DOID:3070	malignant glioma	HGNC:15586	64101	LRRC4	4
1b9d9b812a92820b192b00222e3ff468	Tumor_Suppressor	DOID:3069	astrocytoma	HGNC:2235	1316	KLF6	4
47f1e3e49373de97b801c564808d3382	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:15586	64101	LRRC4	4
bc1741534fdccb2589f7e5e41cb488e0	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:14460	57447	NDRG2	4
b92c00b85e8b6dc8484252dbfcb17c68	Tumor_Suppressor	DOID:2870	endometrial adenocarcinoma	HGNC:9588	5728	PTEN	4
eef430695873a42ec2d9d115727c7102	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:3003	1801	DPH1	4
47d815e446c0b88d273d275d5fe0df47	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:11219	6678	SPARC	4
1ab5a8057122d44e70934622cf122c61	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:11110	8289	ARID1A	4
7d2b20b222d500724da896186f183a03	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:1034	8678	BECN1	4
56f20a4511b452e1e4bfe81620eab448	Tumor_Suppressor	DOID:219	colon cancer	HGNC:6770	4089	SMAD4	4
56c73c27918e15ba6ff12c6a04b4877f	Tumor_Suppressor	DOID:2154	nephroblastoma	HGNC:11998	7157	TP53	4
ab6ae257039670f705d713295e58e125	Tumor_Suppressor	DOID:1909	melanoma	HGNC:8949	5268	SERPINB5	4
89c6eec2cf8242fc5a8a1562cce6bd57	Tumor_Suppressor	DOID:1909	melanoma	HGNC:5474	3488	IGFBP5	4
2c8ffb84d43790beff98f194256de2e3	Tumor_Suppressor	DOID:1909	melanoma	HGNC:356	202	CRYBG1	4
12dc39d70d1de26ac1ab582815af8cb1	Tumor_Suppressor	DOID:1909	melanoma	HGNC:2654	3491	CYR61	4
fad6b4d6a7551678f8918b7665fc6792	Tumor_Suppressor	DOID:1909	melanoma	HGNC:16712	55294	FBXW7	4
e94066992cdf6fc4be2848fa6bfbc5e2	Tumor_Suppressor	DOID:1909	melanoma	HGNC:11742	7020	TFAP2A	4
35cff22c1b1fb1ec30a44ba567690fe5	Tumor_Suppressor	DOID:1793	pancreatic cancer	HGNC:6407	3845	KRAS	4
5dc1401f5363c4777ac728e7c17d7385	Tumor_Suppressor	DOID:1793	pancreatic cancer	HGNC:1101	675	BRCA2	4
c7782afca578085b8454e6e4a331e041	Tumor_Suppressor	DOID:1785	pituitary cancer	HGNC:7010	4221	MEN1	4
c9221d1120de7e8b16850a940e61ddfb	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:795	472	ATM	4
e411d825ce4c7814b56b3e88852cbf6f	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:7882	4853	NOTCH2	4
58ef28f7a93d5ea2d6732c9d1ab2f8a4	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:6358	5655	KLK10	4
b5679c03fa01527435a5e6be0161bf72	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:6344	9365	KL	4
f00841745665489abc3298e133924019	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:5363	3400	ID4	4
a800e1202fb34d04a1bee5792bee6d68	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:5106	3202	HOXA5	4
3acc9adde25bc38dbe35944071d2e119	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:4909	3090	HIC1	4
059dd8be11ed14e32e4ce696e48125c1	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:4485	2852	GPER1	4
5dd3dc8535d735c60041fdf861ef9230	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:4172	2625	GATA3	4
f99f79989e3f2a27563de02f1bb187e2	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:3955	2444	FRK	4
ca511914164b9669fe1df24884c06ded	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:3432	2066	ERBB4	4
46f8e0147558e5ade4f23aff3ac4568d	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:20473	83990	BRIP1	4
36241caff1f7817617af480666ddcd22	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:19391	9021	SOCS3	4
1c9841ba2eadb8dc91d38466d0470103	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:19182	23328	SASH1	4
b701e5527b5d282335d353a28a63188d	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:18006	11188	NISCH	4
c29b2deeaea7de7635cf6057ebc9024d	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:1753	1012	CDH13	4
d33cca3698c8b4a0bddddde894c040fb	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:17274	23650	TRIM29	4
d4a19796bd847e939a62fc11b79c08e7	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:16510	79791	FBXO31	4
ead949c293b7be527ec1d13fbc2868bd	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:15971	7251	TSG101	4
70186f4c7ee269e9e32a9354b7153ef7	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:14460	57447	NDRG2	4
e132e1e495c7fa006dce0c62d20653ac	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:12429	57045	TWSG1	4
f6c71eee71390917f3e75ef55edb7780	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:11523	10579	TACC2	4
b270a868dd16c1c07dc0863379387aea	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:10724	7869	SEMA3B	4
8aadd013718a1ea0dbb60854b8ac7aad	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:10435	27330	RPS6KA6	4
dfdf02030490d750736243feb38137ce	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:9902	10181	RBM5	4
10b65be5859bef456a757b7f569abeb4	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:9668	5789	PTPRD	4
58ad657e31f3acb8f340ca4345e00268	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:30667	56241	SUSD2	4
549d6f1bbd92b1a7984ddcc891d05be3	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:2500	1490	CTGF	4
595fde3bb21d8086f20f525315c38b3a	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:18150	84700	MYO18B	4
cff1024a47c2b1863a73093026941f7d	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:13232	11228	RASSF8	4
3a8b3adc93269628c47f69c934d09a7e	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:10728	6405	SEMA3F	4
1ee9f35b6dcabca08fb376574d63595c	Tumor_Suppressor	DOID:1240	leukemia	HGNC:6348	9314	KLF4	4
5734bbfab569ab286e0988d60f4f2c77	Tumor_Suppressor	DOID:1240	leukemia	HGNC:1787	1029	CDKN2A	4
92aff62f03f4d4025638c3c771e2ab0c	Tumor_Suppressor	DOID:1240	leukemia	HGNC:10471	861	RUNX1	4
eeacf6d0c17232f1c5cfad19260c77d8	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:9873	8437	RASAL1	4
c57ac28202ab78a92e3ccaf83d7ccab1	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:6344	9365	KL	4
1cb48947d02c79c04a057eecb663df35	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:2799	79977	GRHL2	4
8c02e8334bdba29c3d2b1a7c0212ef53	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:2235	1316	KLF6	4
4146870f96abce71161f8c8cdcbb3263	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:1787	1029	CDKN2A	4
8cad7cd3091d48863c727fc5d1343268	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:11110	8289	ARID1A	4
cb9a9b41e0cd5cea8e981ba66fe3055e	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:10471	861	RUNX1	4
d0832a0985535ec7c16126c5feb6bbad	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:1002	255877	BCL6B	4
78588b8915682bad68bf9e0c3102adc8	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:9867	5918	RARRES1	4
9d5796437b3efca9a1bc65759a5e7260	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:785	467	ATF3	4
964eee8b9a62cde01e77983ce7e5c3cb	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:6348	9314	KLF4	4
c77642a18bf0ff7450009bcac85dbf90	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:6075	8821	INPP4B	4
0cf4f8ad13104bbaf4032a3951ba1f66	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:3823	27086	FOXP1	4
d6ad06e47186487b2c18ce0d12f477d8	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:30242	7991	TUSC3	4
06bc9006e7683d32ece8682e17f82c31	Tumor_Suppressor	DOID:0070004	myeloid neoplasm	HGNC:25941	54790	TET2	4
d33a2a4d08e3f0d283676eb5afc3d8c8	Tumor_Suppressor	DOID:0060058	lymphoma	HGNC:9658	5777	PTPN6	4
c0f2a39566a3861e89de30bce29e9746	Tumor_Suppressor	DOID:0050866	oral squamous cell carcinoma	HGNC:1787	1029	CDKN2A	4
35a014a9fcef41d7e121a09ca931879b	Oncogene	DOID:9952	acute lymphocytic leukemia	HGNC:7545	4602	MYB	4
cf4f9cf9c2a37d56473234ebc4ad3733	Oncogene	DOID:9256	colorectal cancer	HGNC:9591	5729	PTGDR	4
7669eb00e234740715150b6eaa5a1c23	Oncogene	DOID:9256	colorectal cancer	HGNC:9588	5728	PTEN	4
412a3f4ccc2c0c59a001f3178b47b19b	Oncogene	DOID:9256	colorectal cancer	HGNC:16262	10413	YAP1	4
5154f1c5af971caa07137abab0d8adb2	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:7910	4869	NPM1	4
70159e5bd94ac607045b1f9e05df597e	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:76	25	ABL1	4
1e8c7ff567d2b3df0edba8fd1624aa6c	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:4979	3110	MNX1	4
d9ea48f8bac44b78ca58b7a8c8d83ef9	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:3287	1977	EIF4E	4
ba57477a79947e876b64b1b4c824898b	Oncogene	DOID:8761	megakaryocytic leukemia	HGNC:11291	6722	SRF	4
8b80a78083de8c6fda5836522e3e5202	Oncogene	DOID:8692	myeloid leukemia	HGNC:7553	4609	MYC	4
0ad35ca2bcfc8ca49231a74b30bd769e	Oncogene	DOID:8538	reticulosarcoma	HGNC:427	238	ALK	4
702538a2448d11c45364ad9d0e4afed4	Oncogene	DOID:769	neuroblastoma	HGNC:8031	4914	NTRK1	4
7c45b104f90902d8aba152b09e707113	Oncogene	DOID:769	neuroblastoma	HGNC:6643	55885	LMO3	4
c8b0aa8ddc52792d224fab0a3c00aedc	Oncogene	DOID:769	neuroblastoma	HGNC:11998	7157	TP53	4
27da92d1ba19e70249c746aef1ecfc41	Oncogene	DOID:769	neuroblastoma	HGNC:11730	7015	TERT	4
c44b3ed2706550639d2d6b3da4afb621	Oncogene	DOID:768	retinoblastoma	HGNC:1582	595	CCND1	4
720b86219edac2a494a6ba5bb3de523c	Oncogene	DOID:7474	malignant pleural mesothelioma	HGNC:7553	4609	MYC	4
c5b0a7c11b6bb6d03c6ca177271f7290	Oncogene	DOID:715	T-cell leukemia	HGNC:7553	4609	MYC	4
57e1b7612effec716b06fa1ece85ee4d	Oncogene	DOID:715	T-cell leukemia	HGNC:7545	4602	MYB	4
81196b13e2e9e412a9c146b09aa81e62	Oncogene	DOID:707	B-cell lymphoma	HGNC:7559	4613	MYCN	4
c5381309283afda467df5b90b421b49f	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:3942	2475	MTOR	4
b62b3f8484307b57e702d00f8dc122cf	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:391	207	AKT1	4
52f5aa0063d6343dbd8b509fd8c25638	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:3818	2305	FOXM1	4
97a5e57e02350144c5246fc489853c1d	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:19181	9928	KIF14	4
a7d412752b18cc56381e549325cbd320	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:1784	1026	CDKN1A	4
6b538867d53fd735c8fa75ec19d58a96	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:16864	9787	DLGAP5	4
aada10fa3f934467d76551fe779121e9	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:14935	51547	SIRT7	4
9dae4ce91dfb745e6cc94dbf4f1ba0bd	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:1066	648	BMI1	4
3ac131cb38823906b09cf31015600eb7	Oncogene	DOID:6039	uveal melanoma	HGNC:4379	2767	GNA11	4
afeb9efd75565209b9ae748d2ea4445f	Oncogene	DOID:5709	mixed-type liposarcoma	HGNC:2726	1649	DDIT3	4
58ae80184a1794fe5a56431a4ba573c4	Oncogene	DOID:5603	acute T cell leukemia	HGNC:6734	4066	LYL1	4
ee1408e78ac280046b69eab1dd3d1da1	Oncogene	DOID:5603	acute T cell leukemia	HGNC:2488	1482	NKX2-5	4
3efc3dc53a99aeb85af972b6d0c191a7	Oncogene	DOID:5557	testicular germ cell cancer	HGNC:6342	3815	KIT	4
c0586f01ce36fa07db6665b3012db638	Oncogene	DOID:5520	head and neck squamous cell carcinoma	HGNC:11364	6774	STAT3	4
23ec116f917218e83e1b917e1592477b	Oncogene	DOID:4971	myelofibrosis	HGNC:6192	3717	JAK2	4
b28fe93e9321ee8e85ab084bbf8ea984	Oncogene	DOID:4947	cholangiocarcinoma	HGNC:6407	3845	KRAS	4
1cb62bec67840419264508557eeeaa8a	Oncogene	DOID:4450	renal cell carcinoma	HGNC:1097	673	BRAF	4
4a1630dd84516de534e91bb60aa16b39	Oncogene	DOID:4362	cervical cancer	HGNC:6407	3845	KRAS	4
7cdc8fce73a113cd77bb1fceebda2599	Oncogene	DOID:4362	cervical cancer	HGNC:3796	2353	FOS	4
c3b560d466f9d6a5473d289b022e36b7	Oncogene	DOID:4233	clear cell sarcoma	HGNC:7105	4286	MITF	4
